name_csc,name_lit,ra_csc,dec_csc,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,gal_b,gal_l,extent_flag,conf_flag,pileup_flag,var_flag,streak_src_flag,sat_src_flag,man_add_flag,man_inc_flag,man_reg_flag,man_match_flag,man_pos_flag,var_inter_hard_flag,significance,flux_aper90_avg_b,flux_aper90_avg_h,flux_aper90_avg_m,flux_aper90_avg_s,lum_aper90_avg_b,lum_aper90_avg_h,lum_aper90_avg_m,lum_aper90_avg_s,hard_hm,hard_hs,hard_ms,var_intra_prob_b,var_inter_prob_b,d2d_csc,RAJ2000,DEJ2000,PU,Class,Subclass,Reference,Cluster,HST_Counterpart,RAJ2000_HST,DEJ2000_HST,APP_DISTANCE_MOD,HELIO_DISTANCE,REDDENING,F140LP,F165LP,F220W,F225W,F250W,F25QTZ,F25CN270,F275W,F300X,F300W,F330W,F336W,F342W,F390W,F435W,F438W,F439W,F555W,F606W,F625W,F656N,F658N,F814W,F140LP_abs,F165LP_abs,F220W_abs,F225W_abs,F250W_abs,F25QTZ_abs,F25CN270_abs,F275W_abs,F300X_abs,F300W_abs,F330W_abs,F336W_abs,F342W_abs,F390W_abs,F435W_abs,F438W_abs,F439W_abs,F555W_abs,F606W_abs,F625W_abs,F656N_abs,F658N_abs,F814W_abs,F555W-F814W,F555W-F625W,F435W-F555W,F336W-F555W,F336W-F625W,F336W-F658N,F625W-F658N,F140LP_Instrument,F165LP_Instrument,F220W_Instrument,F225W_Instrument,F250W_Instrument,F25QTZ_Instrument,F25CN270_Instrument,F275W_Instrument,F300X_Instrument,F300W_Instrument,F330W_Instrument,F336W_Instrument,F342W_Instrument,F390W_Instrument,F435W_Instrument,F438W_Instrument,F439W_Instrument,F555W_Instrument,F606W_Instrument,F625W_Instrument,F656N_Instrument,F658N_Instrument,F814W_Instrument,F140LP_GO,F165LP_GO,F220W_GO,F225W_GO,F250W_GO,F25QTZ_GO,F25CN270_GO,F275W_GO,F300X_GO,F300W_GO,F330W_GO,F336W_GO,F342W_GO,F390W_GO,F435W_GO,F438W_GO,F439W_GO,F555W_GO,F606W_GO,F625W_GO,F656N_GO,F658N_GO,F814W_GO,ATNF,PSRJ,pulsar_name_zhao2022,gc_name_zhao2022,zhao2022_table,P0,P1,Reference_atnf,CXOU_maveric,errc_maveric,RAJ2000_maveric,DEJ2000_maveric,d2d_csc_maveric,maveric_flag,idx_hugs,d2d_hugs,Star_ID,RAJ2000_HUGS,DEJ2000_HUGS,F275W_HUGS,F336W_HUGS,F438W_HUGS,F606W_HUGS,F814W_HUGS,F275W_HUGS_abs,F336W_HUGS_abs,F438W_HUGS_abs,F606W_HUGS_abs,F814W_HUGS_abs,F275W-F336W_HUGS,F275W-F438W_HUGS,F275W-F606W_HUGS,F275W-F814W_HUGS,F336W-F438W_HUGS,F336W-F606W_HUGS,F336W-F814W_HUGS,F438W-F606W_HUGS,F438W-F814W_HUGS,F606W-F814W_HUGS,F275W_delta,F336W_delta,F438W_delta,F606W_delta,F814W_delta,Star_ID_old,HUGS_Counterpart,flux_aper90_avg_lolim_b,flux_aper90_avg_hilim_b,flux_aper90_avg_lolim_h,flux_aper90_avg_hilim_h,flux_aper90_avg_lolim_m,flux_aper90_avg_hilim_m,flux_aper90_avg_lolim_s,flux_aper90_avg_hilim_s,flux_aper90_avg_mean_s,e_flux_aper90_avg_mean_s,flux_aper90_avg_mean_m,e_flux_aper90_avg_mean_m,flux_aper90_avg_mean_h,e_flux_aper90_avg_mean_h,flux_aper90_avg_mean_b,e_flux_aper90_avg_mean_b
2CXO J162338.0-263138,3,245.9086501285168,-26.52727620197866,0.7132651447027865,0.7123904634945242,148.95686735846107,15.963291,350.979254,0,0,0,0,0,0,0,0,0,0,0,1,16.899333304522727,1.7212174701175e-14,1.0584717818895e-14,5.9697552795406e-15,2.6810123943164e-15,9.96971663182582e+30,6.130929944315332e+30,3.457829677635271e+30,1.5529085848706095e+30,-0.58713304184884,-0.53341661461587,0.081199250468457,0.37492046940765,1.0,0.0307917950838123,245.90864166666665,-26.527272222222223,0.5,AB,,https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.2088L/abstract,NGC 6121,main,245.90865,-26.527275,12.82,2.2,0.35,,,,,,,,19.03,,,,17.87,,,,17.8,,,16.62,16.34,,16.05,15.67,,,,,,,,7.317886595888972,,,,6.157886595888972,,,,6.087886595888971,,,4.907886595888972,4.62788659588897,,4.337886595888971,3.9578865958889695,,,,,1.5300000000000011,1.8200000000000005,0.2899999999999991,,,,,,,,"WFC3,UVIS1,F275W",,,,"WFC3,UVIS1,F336W",,,,"WFC3,UVIS1,F438W",,,"ACS,WFC1,F606W","ACS,WFC1,F625W",,"ACS,WFC1,F658N","ACS,WFC1,F814W",,,,,,,,13297.0,,,,13297.0,,,,13297.0,,,13297.0,10120.0,,10120.0,13297.0,,,,,,,,,162338.08-263138.0,0.0260000005364418,245.908672,-26.527235,0.1642067612226537,1.0,1212.0,0.006441997232686,R0001235,245.908648,-26.527275,18.9948,17.8443,17.9198,16.6377,15.6823,7.282686595888972,6.132186595888971,6.207686595888969,4.925586595888969,3.97018659588897,1.150500000000001,1.0750000000000028,2.357100000000002,3.3125000000000018,-0.0754999999999981,1.2066000000000017,2.162000000000001,1.2820999999999998,2.237499999999999,0.9553999999999992,0.0351999999999996,0.0257000000000005,-0.1197999999999979,-0.0176999999999978,-0.0122999999999997,R0001235,HUGS,1.6206414912704e-14,1.8164999763936e-14,9.293897433151e-15,1.1799607593713e-14,5.4710354990435005e-15,6.4391386023613e-15,2.3658806440314003e-15,2.9764484102086e-15,2.6652974719307112e-15,3.053559102965251e-16,5.946348172891954e-15,4.841523343261672e-16,1.0524133956744815e-14,1.2531159328208921e-15,1.7169938900800655e-14,9.794546216773413e-16
2CXO J162334.6-263204,21,245.8944130433173,-26.53460540304703,0.7443801825121573,0.7404163838758013,56.28148962645477,15.967781,350.964699,0,0,0,0,0,0,0,0,0,0,0,1,4.457142857142854,9.651900198012601e-16,,,3.4882808550378e-16,5.590618942897445e+29,,,2.0204984123578447e+29,0.38975640224859,-0.037476577139288,-0.41349156777014,0.77977842532016,0.49956604679685,0.0341081898699118,245.89440833333327,-26.53461388888889,0.5,AB,,https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.2088L/abstract,NGC 6121,main,245.89440833333327,-26.53461388888889,12.82,2.2,0.35,,,,,,,,21.97,,,,20.31,,,,20.05,,,18.66,18.3,,17.93,17.56,,,,,,,,10.25788659588897,,,,8.59788659588897,,,,8.337886595888971,,,6.947886595888971,6.587886595888971,,6.21788659588897,5.847886595888969,,,,,2.009999999999998,2.379999999999999,0.370000000000001,,,,,,,,"WFC3,UVIS1,F275W",,,,"WFC3,UVIS1,F336W",,,,"WFC3,UVIS1,F438W",,,"ACS,WFC1,F606W","ACS,WFC1,F625W",,"ACS,WFC1,F658N","ACS,WFC1,F814W",,,,,,,,13297.0,,,,13297.0,,,,13297.0,,,13297.0,10120.0,,10120.0,13297.0,,,,,,,,,162334.67-263204.4,0.0949999988079071,245.894438,-26.534577,0.1300625086199823,1.0,5708.0,0.0038536278873426,R0005745,245.894409,-26.534613,21.9171,20.3996,19.9704,18.6221,17.5458,10.204986595888972,8.68748659588897,8.258286595888972,6.90998659588897,5.83368659588897,1.5175000000000018,1.9467,3.2950000000000017,4.3713000000000015,0.429199999999998,1.7775,2.8538,1.3483000000000018,2.4246000000000016,1.0762999999999998,0.0528999999999975,-0.0896000000000007,0.0795999999999992,0.0379000000000004,0.0141999999999988,R0005745,HUGS,7.1048709790926e-16,1.2198929416933e-15,8.888212354793599e-17,5.444030067311101e-16,9.8151562189591e-17,3.0337755585873003e-16,2.3492503717601e-16,4.6273113383154e-16,3.4882808550377204e-16,1.1390304832776502e-16,2.0076455902416082e-16,1.0261299683456952e-16,3.133329885974846e-16,2.2779116352995774e-16,9.651900198012919e-16,2.5470292189202e-16
2CXO J162333.1-263109,74,245.88827738991688,-26.51931881450918,0.7565590902349594,0.7396951526993006,119.55439795477623,15.982129,350.972617,0,0,0,0,0,0,0,0,0,0,0,1,3.939393939393928,9.1572748591644e-16,,2.5635961929581e-16,2.8541739264292004e-16,5.304119732143982e+29,,1.4848982215172942e+29,1.6532080203963e+29,0.01998750780762,-0.27607745159275,-0.27982510930668,0.48066636255114,0.0623662177698499,0.0346163307986429,245.88826666666665,-26.519319444444445,0.5,AB,,https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.2088L/abstract,NGC 6121,main,245.88826666666665,-26.519275,12.82,2.2,0.35,,,,,,,,19.38,,,,18.02,,,,18.06,,,16.84,16.55,,16.25,16.05,,,,,,,,7.6678865958889695,,,,6.30788659588897,,,,6.347886595888969,,,5.12788659588897,4.837886595888971,,4.5378865958889705,4.337886595888971,,,,,1.4699999999999989,1.7699999999999996,0.3000000000000007,,,,,,,,"WFC3,UVIS1,F275W",,,,"WFC3,UVIS1,F336W",,,,"WFC3,UVIS1,F438W",,,"ACS,WFC1,F606W","ACS,WFC1,F625W",,"ACS,WFC1,F658N","ACS,WFC1,F814W",,,,,,,,13297.0,,,,13297.0,,,,13297.0,,,13297.0,10120.0,,10120.0,13297.0,,,,,,,,,162333.18-263109.3,0.1260000020265579,245.888296,-26.519282,0.1454594844841583,1.0,1681.0,0.0064639767899283,R0001710,245.888265,-26.519274,19.3849,18.0998,18.0825,16.8664,16.0633,7.672786595888969,6.387686595888969,6.37038659588897,5.154286595888969,4.351186595888972,1.2851,1.302399999999999,2.5184999999999995,3.321599999999997,0.0172999999999987,1.2333999999999996,2.0364999999999966,1.2161000000000008,2.019199999999998,0.803099999999997,-0.0048999999999992,-0.0797999999999987,-0.0225000000000008,-0.0263999999999988,-0.0133000000000009,R0001710,HUGS,6.455128179411001e-16,1.1709302278932e-15,1.2686574771459002e-16,7.974418427774201e-16,1.4841872696073e-16,3.6430051163088e-16,1.8113026840801e-16,3.8970451687783e-16,2.8541739264292e-16,1.0428712423491e-16,2.56359619295802e-16,1.07940892335075e-16,4.567550313118817e-16,3.3534357987221483e-16,9.03749701934258e-16,2.627573306355307e-16
2CXO J162335.0-263119,10,245.8959500421106,-26.522046329238066,0.7159025701408733,0.7132982554833119,130.9583488743421,15.975216,350.975324,0,0,0,1,0,0,0,0,0,0,0,1,14.807849414039133,1.3539734550057e-14,7.2807216966967e-15,3.9956963612751e-15,2.6926329766866e-15,7.842548607468814e+30,4.217173800025223e+30,2.314406003909015e+30,1.559639513143129e+30,-0.1211742660837,-0.15865084322299,-0.036227357901312,1.0,1.0,0.0422485473953781,245.8959625,-26.52205,0.5,AB,SSG,https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.2088L/abstract,NGC 6121,main,245.8959583333333,-26.52205,12.82,2.2,0.35,,,,,,,,19.98,,,,18.1,,,,17.78,,16.78,16.12,15.88,,15.53,14.97,,,,,,,,8.267886595888971,,,,6.387886595888972,,,,6.067886595888972,,5.067886595888972,4.407886595888972,4.167886595888971,,3.81788659588897,3.257886595888971,1.8100000000000005,0.9000000000000004,,1.3200000000000005,2.2200000000000006,2.570000000000002,0.3500000000000014,,,,,,,,"WFC3,UVIS1,F275W",,,,"WFC3,UVIS1,F336W",,,,"WFC3,UVIS1,F438W",,"WFPC2,1,F555W,cont#49756","ACS,WFC1,F606W","ACS,WFC1,F625W",,"ACS,WFC1,F658N","ACS,WFC1,F814W",,,,,,,,13297.0,,,,13297.0,,,,13297.0,,"5461,6116",13297.0,10120.0,,10120.0,13297.0,,,,,,,,,162335.03-263119.2,0.032999999821186,245.895992,-26.522013,0.1807281249462425,1.0,1510.0,0.0010737149996887,R0001536,245.895958,-26.52205,20.0292,18.1613,17.7888,16.17,15.0036,8.31708659588897,6.449186595888971,6.076686595888969,4.457886595888972,3.291486595888971,1.8678999999999988,2.240400000000001,3.8591999999999977,5.025599999999999,0.3725000000000023,1.991299999999999,3.1577,1.618799999999997,2.785199999999998,1.1664000000000012,-0.049199999999999,-0.0612999999999992,-0.0087999999999972,-0.0500000000000007,-0.0335999999999998,R0001536,HUGS,1.2587831461613e-14,1.443564333918e-14,6.1389542315455e-15,8.3553263697802e-15,3.570889386336e-15,4.4205033362142e-15,2.3721668983194003e-15,3.0130990550538e-15,2.6926329766866004e-15,3.204660783671999e-16,3.9956963612750995e-15,4.248069749391e-16,7.22713354184547e-15,1.1084168006323937e-15,1.3495057563135799e-14,9.24098301982208e-16
2CXO J162341.6-263115,76,245.92357594527107,-26.521069968793352,0.789523793340553,0.7588656135727887,148.8391687663191,15.957586,350.993375,0,0,0,0,0,0,0,0,0,0,0,1,4.514285714285662,1.207328064412e-15,,,3.9703772387223006e-16,6.993142291901497e+29,,,2.2997405428850424e+29,0.3210493441599,-0.29731417863835,-0.54840724547158,0.46108879602989,0.85558915882399,0.0431784836493786,245.9235875,-26.52106388888889,0.5,CV,,https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.2088L/abstract,NGC 6121,main,245.9236,-26.52112777777777,12.82,2.2,0.35,,,,,,,,21.27,,,,20.3,,,,20.22,,,18.77,,,,17.71,,,,,,,,9.55788659588897,,,,8.587886595888971,,,,8.50788659588897,,,7.05788659588897,,,,5.997886595888971,,,,,,,,,,,,,,,"WFC3,UVIS1,F275W",,,,"WFC3,UVIS1,F336W",,,,"WFC3,UVIS1,F438W",,,"ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,13297.0,,,,13297.0,,,,13297.0,,,13297.0,,,,13297.0,,,,,,,,,162341.67-263115.5,0.1449999958276748,245.923617,-26.521027,0.2035113074907843,1.0,8591.0,0.0042680140002818,R0008632,245.923599,-26.521127,21.2105,20.255,20.2329,18.7475,17.6961,9.49838659588897,8.54288659588897,8.520786595888971,7.035386595888969,5.983986595888972,0.9555000000000008,0.9775999999999988,2.463000000000001,3.5143999999999984,0.0220999999999982,1.5075000000000005,2.5588999999999977,1.485400000000002,2.5367999999999995,1.0513999999999974,0.0594999999999998,0.0450000000000017,-0.0129000000000019,0.0225000000000008,0.0138999999999995,R0008632,HUGS,8.489025452897001e-16,1.5468890825279e-15,8.5498967228021e-17,6.8399173782417e-16,8.8678693562905e-17,2.74903950045e-16,2.7165739001784003e-16,5.154524836236e-16,3.9147999983830206e-16,1.219201092398687e-16,1.8179132180395398e-16,9.31126282410475e-17,3.8474535252609285e-16,2.9924638529807454e-16,1.1922763703117434e-15,3.490510708976853e-16
2CXO J162331.3-263148,75,245.8804526437557,-26.53023166974674,0.868189599261231,0.814762138953408,17.11444689419494,15.979962,350.95932,0,0,0,0,0,0,0,0,0,0,0,0,3.894736842105241,6.176305831420701e-16,,2.7176031214687e-16,3.8843524176032e-16,3.577468857933113e+29,,1.5741028376245035e+29,2.2499128421586266e+29,-0.53966271080575,-0.99937539038101,-0.44846970643348,0.59468045249952,0.72015867639188,0.04482729612841,245.88045,-26.530219444444445,0.5,AB,,https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.2088L/abstract,NGC 6121,main,245.8804375,-26.530241666666665,12.82,2.2,0.35,,,,,,,,19.59,,,,18.49,,,,18.68,,,17.3,16.79,,16.45,16.16,,,,,,,,7.87788659588897,,,,6.777886595888969,,,,6.96788659588897,,,5.587886595888971,5.07788659588897,,4.73788659588897,4.447886595888971,,,,,1.6999999999999993,2.039999999999999,0.3399999999999998,,,,,,,,"WFC3,UVIS1,F275W",,,,"WFC3,UVIS1,F336W",,,,"WFC3,UVIS1,F438W",,,"ACS,WFC1,F606W","ACS,WFC1,F625W",,"ACS,WFC1,F658N","ACS,WFC1,F814W",,,,,,,,13297.0,,,,13297.0,,,,13297.0,,,13297.0,10120.0,,10120.0,13297.0,,,,,,,,,162331.30-263148.6,0.1150000020861625,245.880481,-26.530184,0.1944019011967661,1.0,1007.0,0.0028902550036972,R0001028,245.880438,-26.530241,19.568,18.3762,18.6073,17.2326,16.0977,7.855886595888972,6.664086595888971,6.895186595888969,5.520486595888972,4.38558659588897,1.1918000000000006,0.9607000000000028,2.3354,3.4703000000000017,-0.2310999999999978,1.1435999999999993,2.278500000000001,1.3746999999999971,2.509599999999999,1.1349000000000018,0.0219999999999984,0.1137999999999976,0.0727000000000011,0.0673999999999992,0.0623000000000004,R0001028,HUGS,4.2835669475982003e-16,7.969426879252501e-16,0.0,2.5783774720688e-16,1.4675056855931002e-16,3.9677005573443e-16,2.631335508699e-16,5.1373693265075e-16,3.88435241760328e-16,1.2530169089042502e-16,2.7176031214687e-16,1.2500974358756e-16,2.057247576885617e-16,1.5542724329634603e-16,6.096822298103128e-16,1.8432352025204536e-16
2CXO J162334.3-263202,13,245.8929668753244,-26.533957425435755,0.7229278665615797,0.7205521953917923,169.61963755450896,15.969174,350.964292,0,0,0,0,0,0,0,0,0,0,0,1,6.28833322345289,1.6552675170987e-15,,4.8831891383465e-16,9.2968836342405e-16,9.587718217973571e+29,,2.828463736520223e+29,5.384984582227685e+29,-0.51093066833229,-0.82073703935041,-0.51842598376015,0.54418222959317,0.36625763181618,0.0542287510782532,245.89295833333333,-26.533944444444447,0.5,AB,,https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.2088L/abstract,NGC 6121,main,245.892975,-26.533944444444447,12.82,2.2,0.35,,,,,,,,21.92,,,,19.58,,,,18.62,,18.11,16.8,16.62,,16.4,15.89,,,,,,,,10.207886595888972,,,,7.867886595888969,,,,6.907886595888972,,6.39788659588897,5.087886595888971,4.907886595888972,,4.687886595888969,4.177886595888971,2.219999999999999,1.4899999999999984,,1.4699999999999989,2.9599999999999973,3.18,0.2200000000000024,,,,,,,,"WFC3,UVIS1,F275W",,,,"WFC3,UVIS1,F336W",,,,"WFC3,UVIS1,F438W",,"WFPC2,1,F555W,cont#49756","ACS,WFC1,F606W","ACS,WFC1,F625W",,"ACS,WFC1,F658N","ACS,WFC1,F814W",,,,,,,,13297.0,,,,13297.0,,,,13297.0,,"5461,6116",13297.0,10120.0,,10120.0,13297.0,,,,,,,,,162334.31-263202.0,0.061999998986721,245.892989,-26.533907,0.1950169606441294,1.0,786.0,0.0035963351686059,R0000806,245.892974,-26.533944,27.6915,24.3089,22.5021,16.7572,15.8354,15.979386595888972,12.596786595888972,10.78998659588897,5.045086595888972,4.12328659588897,3.3826,5.189400000000003,10.9343,11.8561,1.8068000000000024,7.5517,8.473500000000001,5.744899999999998,6.666699999999999,0.9218000000000012,-5.7715,-4.728900000000003,-3.8820999999999977,0.0427999999999997,0.0546000000000006,R0000806,HUGS,1.3759977453336e-15,1.9345372888637e-15,0.0,2.664977954613e-16,3.3458888540523004e-16,6.4204894226408e-16,7.504713295109801e-16,1.1089053973371e-15,9.29688363424034e-16,1.7921703391305994e-16,4.88318913834658e-16,1.53730028429425e-16,1.3539445391324375e-16,1.3327096718184122e-16,1.6552675170986203e-15,2.7926977176505e-16
2CXO J162334.1-263134,1,245.89220017638104,-26.52637240848283,0.7106976899271759,0.7100593648540635,97.0664465731773,15.974786,350.969647,0,0,0,0,0,0,0,0,0,0,0,1,35.09488791393492,1.6469063299618e-13,1.3577222002088999e-13,1.7610217151381e-14,8.742488734233101e-15,9.539288157328845e+31,7.864262265417145e+31,1.020027264841799e+31,5.063865365675352e+30,0.48344784509681,0.51342910680824,0.041224234853217,0.11499171764803,1.0,0.0576303522366137,245.89218749999995,-26.52636111111111,0.5,MSP,,https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.2088L/abstract,NGC 6121,main,245.8922,-26.526366666666664,12.82,2.2,0.35,,,,,,,,24.31,,,,22.4,,,,22.23,,17.37,20.18,,,,18.69,,,,,,,,12.59788659588897,,,,10.687886595888967,,,,10.517886595888973,,5.657886595888972,8.46788659588897,,,,6.977886595888972,-1.3200000000000005,,,5.029999999999998,,,,,,,,,,,"WFC3,UVIS1,F275W",,,,"WFC3,UVIS1,F336W",,,,"WFC3,UVIS1,F438W",,"WFPC2,1,F555W,cont#49756","ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,13297.0,,,,13297.0,,,,13297.0,,"5461,6116",13297.0,,,,13297.0,,,,,,,,,162334.13-263134.7,0.0120000001043081,245.89222,-26.526325,0.1822239204893127,1.0,7629.0,0.0057805706105733,R0007667,245.892199,-26.526368,24.4583,22.5603,22.1253,20.123,18.6989,12.746186595888972,10.848186595888972,10.41318659588897,8.410886595888972,6.986786595888969,1.898,2.333000000000002,4.3353,5.759400000000003,0.4350000000000023,2.4373000000000005,3.8614000000000033,2.002299999999998,3.426400000000001,1.4241000000000028,-0.1483000000000025,-0.160300000000003,0.1047000000000011,0.0569999999999986,-0.008899999999997,R0007667,HUGS,1.5986413516424e-13,1.6924899205969e-13,1.3011819902557e-13,1.4112866096382e-13,1.6732242493988e-14,1.8488191808775e-14,8.1157310800804e-15,9.3323782910827e-15,8.713072248608778e-15,6.084502624146821e-16,1.76102171513818e-14,8.779746573934997e-16,1.3553478549148513e-13,5.506142777239302e-15,1.64476689212697e-13,4.693296985476124e-15
2CXO J162338.2-263154,12,245.90917975037587,-26.53173514977662,0.7271494399328368,0.7183396497342763,151.39972801699645,15.95994,350.976155,0,0,0,0,0,0,0,0,0,0,0,1,6.788069637929093,2.6899300648452e-15,1.3794212888681e-15,7.651042095317501e-16,9.931074631349101e-16,1.5580739198577132e+30,7.98994874539827e+29,4.431672519758885e+29,5.7523236687404526e+29,-0.4422236102436,-0.64334790755778,-0.26733291692692,0.43330871311051,0.72644803417547,0.0579706891179902,245.9091625,-26.531730555555555,0.5,MSP,,https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.2088L/abstract,NGC 6121,main,245.9091708333333,-26.53172777777778,12.82,2.2,0.35,,,,,,,,24.28,,,,23.88,,,,24.18,,24.17,23.57,,,,23.3,,,,,,,,12.567886595888972,,,,12.16788659588897,,,,12.46788659588897,,12.457886595888972,11.85788659588897,,,,11.587886595888971,0.870000000000001,,,-0.2900000000000027,,,,,,,,,,,"WFC3,UVIS1,F275W",,,,"WFC3,UVIS1,F336W",,,,"WFC3,UVIS1,F438W",,"WFPC2,1,F555W,cont#49756","ACS,WFC1,F606W",,,,"ACS,WFC1,F814W",,,,,,,,13297.0,,,,13297.0,,,,13297.0,,"5461,6116",13297.0,,,,13297.0,True,J1623-2631,,,,0.0110757509142025,6.7093e-19,ATNF lbb+88,162338.20-263154.1,0.0630000010132789,245.909192,-26.531695,0.1498273554290293,1.0,6397.0,0.0065351555297016,R0006434,245.909169,-26.531727,24.2169,23.937,24.4722,23.7267,23.1038,12.50478659588897,12.224886595888972,12.760086595888971,12.014586595888971,11.39168659588897,0.2798999999999978,-0.2553000000000018,0.4901999999999979,1.113099999999999,-0.5351999999999997,0.2103000000000001,0.8332000000000015,0.7454999999999998,1.3684000000000012,0.6229000000000013,0.0631000000000021,-0.0570000000000021,-0.2922000000000011,-0.1567000000000007,0.196200000000001,R0006434,HUGS,2.2633453125795003e-15,3.0914215963893e-15,6.897106444340301e-16,2.0328313730687e-15,5.7873267131248e-16,9.416667194236901e-16,7.9448597050793e-16,1.1917289557619001e-15,9.93107463134918e-16,1.9862149262698505e-16,7.572777372728955e-16,1.8149707967106164e-16,1.35045763230932e-15,6.716715920192878e-16,2.669908571450617e-15,4.14124347326923e-16
2CXO J162338.8-263148,26,245.91202316834165,-26.530071546121384,0.8153880125616024,0.7610410260942986,139.45988437178528,15.959178,350.979215,0,0,0,0,0,0,0,0,0,0,0,1,2.7647058823528994,3.2942776641768005e-16,,2.3541486873029004e-16,,1.9081269734122383e+29,,1.3635810540542814e+29,,-0.52592129918801,-0.12866958151156,0.41848844472205,0.53712391411229,0.6170325304511199,0.060781271651257,245.9120083333333,-26.53006111111111,0.5,AB,,https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.2088L/abstract,NGC 6121,main,245.9119791666666,-26.530102777777778,12.82,2.2,0.35,,,,,,,,21.77,,,,20.1,,,,19.9,,,18.52,18.3,,17.93,17.44,,,,,,,,10.05788659588897,,,,8.387886595888972,,,,8.187886595888969,,,6.80788659588897,6.587886595888971,,6.21788659588897,5.727886595888972,,,,,1.8000000000000007,2.1700000000000017,0.370000000000001,,,,,,,,"WFC3,UVIS1,F275W",,,,"WFC3,UVIS1,F336W",,,,"WFC3,UVIS1,F438W",,,"ACS,WFC1,F606W","ACS,WFC1,F625W",,"ACS,WFC1,F658N","ACS,WFC1,F814W",,,,,,,,13297.0,,,,13297.0,,,,13297.0,,,13297.0,10120.0,,10120.0,13297.0,,,,,,,,,162338.89-263148.2,0.1650000065565109,245.912041,-26.530025,0.1771357741116689,1.0,6681.0,0.0038787099338287,R0006718,245.91198,-26.530102,21.6728,20.1985,19.9419,18.5137,17.4454,9.96068659588897,8.48638659588897,8.22978659588897,6.8015865958889705,5.73328659588897,1.4742999999999995,1.7308999999999983,3.1590999999999987,4.227399999999999,0.2565999999999988,1.6847999999999992,2.7531,1.4282000000000004,2.496500000000001,1.0683000000000007,0.0972000000000008,-0.0984999999999978,-0.0419000000000018,0.0062999999999995,-0.005399999999998,R0006718,HUGS,1.8942096569017002e-16,4.694345671451901e-16,0.0,2.2255532683655e-16,1.2891766620945002e-16,3.4191207125114004e-16,2.3014446005930002e-17,1.4466223203728001e-16,8.285896071580628e-17,6.083396701974579e-17,2.3541486873029803e-16,1.0649720252084501e-16,1.7757345920731885e-16,1.3415863777062681e-16,3.2942776641768005e-16,1.4000680072751002e-16
2CXO J162334.9-263224,28,245.89573455773188,-26.54015343870241,0.7540137653428407,0.7414172838691508,66.07142584582033,15.963173,350.961259,0,0,0,1,0,0,0,0,0,0,0,1,3.6666666666667607,5.6892987031366005e-16,,3.3695954051337e-16,1.9749214207841002e-16,3.29538230286577e+29,,1.951752868903428e+29,1.1439232564840405e+29,-0.99937539038101,0.99937539038101,0.99937539038101,0.91945872066563,0.73113106023439,0.0618140077380323,245.89571666666663,-26.540147222222224,0.5,AB,,https://ui.adsabs.harvard.edu/abs/2023MNRAS.524.2088L/abstract,NGC 6121,main,245.89575,-26.54015,12.82,2.2,0.35,,,,,,,,22.4,,,,20.53,,,,20.23,,19.16,18.6,18.34,,17.96,17.46,,,,,,,,10.687886595888967,,,,8.817886595888972,,,,8.517886595888971,,7.447886595888971,6.887886595888972,6.62788659588897,,6.247886595888971,5.747886595888971,1.6999999999999993,0.8200000000000003,,1.370000000000001,2.1900000000000013,2.5700000000000003,0.379999999999999,,,,,,,,"WFC3,UVIS1,F275W",,,,"WFC3,UVIS1,F336W",,,,"WFC3,UVIS1,F438W",,"WFPC2,1,F555W,cont#49756","ACS,WFC1,F606W","ACS,WFC1,F625W",,"ACS,WFC1,F658N","ACS,WFC1,F814W",,,,,,,,13297.0,,,,13297.0,,,,13297.0,,"5461,6116",13297.0,10120.0,,10120.0,13297.0,,,,,,,,,162334.97-263224.3,0.1169999986886978,245.895748,-26.540112,0.1553342458824881,1.0,4747.0,0.0064412745599433,R0004784,245.895748,-26.54015,22.3028,20.5623,20.2808,18.6088,17.4682,10.590686595888972,8.850186595888971,8.56868659588897,6.896686595888969,5.75608659588897,1.7405000000000008,2.022000000000002,3.6940000000000026,4.834600000000002,0.2815000000000012,1.9535000000000016,3.094100000000001,1.6720000000000006,2.8126,1.1405999999999992,0.0971999999999972,-0.0322999999999993,-0.0507999999999988,-0.0087999999999972,-0.0081999999999986,R0004784,HUGS,3.8239548660426e-16,7.461375348375901e-16,0.0,2.9037954147205003e-16,2.0074185392286003e-16,4.6600787517807e-16,1.0815045875722001e-16,2.8683382539959e-16,1.9749214207840203e-16,8.9341683321185e-17,3.3123922530080393e-16,1.3265497807202093e-16,2.3168935291356407e-16,1.7504377124597145e-16,5.614882250726296e-16,1.8189813659690047e-16
